pv_measurement,time_year,time_month,time_day,time_hour
0.0,2019,9,11,18
0.0,2019,9,11,19
0.0,2019,9,11,20
0.0,2019,9,11,21
0.0,2019,9,11,22
0.0,2019,9,11,23
0.0,2019,9,12,0
0.0,2019,9,12,1
0.0,2019,9,12,2
0.0,2019,9,12,3
0.0,2019,9,12,4
29.400000000000002,2019,9,12,5
88.2,2019,9,12,6
225.4,2019,9,12,7
333.20000000000005,2019,9,12,8
225.4,2019,9,12,9
186.20000000000002,2019,9,12,10
137.20000000000002,2019,9,12,11
78.4,2019,9,12,12
147.0,2019,9,12,13
205.8,2019,9,12,14
127.4,2019,9,12,15
39.2,2019,9,12,16
19.6,2019,9,12,17
0.0,2019,9,12,18
0.0,2019,9,12,19
0.0,2019,9,12,20
0.0,2019,9,12,21
0.0,2019,9,12,22
0.0,2019,9,12,23
0.0,2019,9,13,0
0.0,2019,9,13,1
0.0,2019,9,13,2
0.0,2019,9,13,3
0.0,2019,9,13,4
19.6,2019,9,13,5
98.0,2019,9,13,6
137.20000000000002,2019,9,13,7
127.4,2019,9,13,8
117.60000000000001,2019,9,13,9
215.60000000000002,2019,9,13,10
225.4,2019,9,13,11
107.80000000000001,2019,9,13,12
333.20000000000005,2019,9,13,13
235.20000000000002,2019,9,13,14
127.4,2019,9,13,15
29.400000000000002,2019,9,13,16
0.0,2019,9,13,17
0.0,2019,9,13,18
0.0,2019,9,13,19
0.0,2019,9,13,20
0.0,2019,9,13,21
0.0,2019,9,13,22
0.0,2019,9,13,23
0.0,2019,9,14,0
0.0,2019,9,14,1
0.0,2019,9,14,2
0.0,2019,9,14,3
0.0,2019,9,14,4
39.2,2019,9,14,5
78.4,2019,9,14,6
127.4,2019,9,14,7
343.0,2019,9,14,8
284.20000000000005,2019,9,14,9
372.40000000000003,2019,9,14,10
196.0,2019,9,14,11
284.20000000000005,2019,9,14,12
156.8,2019,9,14,13
88.2,2019,9,14,14
49.0,2019,9,14,15
19.6,2019,9,14,16
0.0,2019,9,14,17
0.0,2019,9,14,18
0.0,2019,9,14,19
0.0,2019,9,14,20
0.0,2019,9,14,21
0.0,2019,9,14,22
0.0,2019,9,14,23
0.0,2019,9,15,0
0.0,2019,9,15,1
0.0,2019,9,15,2
0.0,2019,9,15,3
0.0,2019,9,15,4
9.8,2019,9,15,5
29.400000000000002,2019,9,15,6
98.0,2019,9,15,7
156.8,2019,9,15,8
264.6,2019,9,15,9
235.20000000000002,2019,9,15,10
196.0,2019,9,15,11
254.8,2019,9,15,12
343.0,2019,9,15,13
98.0,2019,9,15,14
0.0,2019,9,15,15
19.6,2019,9,15,16
9.8,2019,9,15,17
0.0,2019,9,15,18
0.0,2019,9,15,19
0.0,2019,9,15,20
0.0,2019,9,15,21
0.0,2019,9,15,22
0.0,2019,9,15,23
0.0,2019,9,16,0
0.0,2019,9,16,1
0.0,2019,9,16,2
0.0,2019,9,16,3
0.0,2019,9,16,4
9.8,2019,9,16,5
9.8,2019,9,16,6
78.4,2019,9,16,7
166.60000000000002,2019,9,16,8
294.0,2019,9,16,9
362.6,2019,9,16,10
343.0,2019,9,16,11
352.8,2019,9,16,12
313.6,2019,9,16,13
225.4,2019,9,16,14
107.80000000000001,2019,9,16,15
58.800000000000004,2019,9,16,16
9.8,2019,9,16,17
0.0,2019,9,16,18
0.0,2019,9,16,19
0.0,2019,9,16,20
0.0,2019,9,16,21
0.0,2019,9,16,22
0.0,2019,9,16,23
0.0,2019,9,17,0
0.0,2019,9,17,1
0.0,2019,9,17,2
0.0,2019,9,17,3
0.0,2019,9,17,4
9.8,2019,9,17,5
58.800000000000004,2019,9,17,6
117.60000000000001,2019,9,17,7
117.60000000000001,2019,9,17,8
176.4,2019,9,17,9
264.6,2019,9,17,10
156.8,2019,9,17,11
147.0,2019,9,17,12
254.8,2019,9,17,13
205.8,2019,9,17,14
117.60000000000001,2019,9,17,15
49.0,2019,9,17,16
9.8,2019,9,17,17
0.0,2019,9,17,18
0.0,2019,9,17,19
0.0,2019,9,17,20
0.0,2019,9,17,21
0.0,2019,9,17,22
0.0,2019,9,17,23
0.0,2019,9,18,0
0.0,2019,9,18,1
0.0,2019,9,18,2
0.0,2019,9,18,3
0.0,2019,9,18,4
19.6,2019,9,18,5
58.800000000000004,2019,9,18,6
68.60000000000001,2019,9,18,7
147.0,2019,9,18,8
166.60000000000002,2019,9,18,9
254.8,2019,9,18,10
323.40000000000003,2019,9,18,11
166.60000000000002,2019,9,18,12
166.60000000000002,2019,9,18,13
196.0,2019,9,18,14
107.80000000000001,2019,9,18,15
49.0,2019,9,18,16
9.8,2019,9,18,17
0.0,2019,9,18,18
0.0,2019,9,18,19
0.0,2019,9,18,20
0.0,2019,9,18,21
0.0,2019,9,18,22
0.0,2019,9,18,23
0.0,2019,9,19,0
0.0,2019,9,19,1
0.0,2019,9,19,2
0.0,2019,9,19,3
0.0,2019,9,19,4
19.6,2019,9,19,5
98.0,2019,9,19,6
127.4,2019,9,19,7
147.0,2019,9,19,8
323.40000000000003,2019,9,19,9
303.8,2019,9,19,10
245.00000000000003,2019,9,19,11
303.8,2019,9,19,12
254.8,2019,9,19,13
166.60000000000002,2019,9,19,14
68.60000000000001,2019,9,19,15
49.0,2019,9,19,16
0.0,2019,9,19,17
0.0,2019,9,19,18
0.0,2019,9,19,19
0.0,2019,9,19,20
0.0,2019,9,19,21
0.0,2019,9,19,22
0.0,2019,9,19,23
0.0,2019,9,20,0
0.0,2019,9,20,1
0.0,2019,9,20,2
0.0,2019,9,20,3
0.0,2019,9,20,4
0.0,2019,9,20,5
9.8,2019,9,20,6
19.6,2019,9,20,7
58.800000000000004,2019,9,20,8
88.2,2019,9,20,9
117.60000000000001,2019,9,20,10
166.60000000000002,2019,9,20,11
127.4,2019,9,20,12
117.60000000000001,2019,9,20,13
88.2,2019,9,20,14
49.0,2019,9,20,15
0.0,2019,9,20,16
0.0,2019,9,20,17
0.0,2019,9,20,18
0.0,2019,9,20,19
0.0,2019,9,20,20
0.0,2019,9,20,21
0.0,2019,9,20,22
0.0,2019,9,20,23
0.0,2019,9,21,0
0.0,2019,9,21,1
0.0,2019,9,21,2
0.0,2019,9,21,3
0.0,2019,9,21,4
0.0,2019,9,21,5
29.400000000000002,2019,9,21,6
19.6,2019,9,21,7
19.6,2019,9,21,8
39.2,2019,9,21,9
58.800000000000004,2019,9,21,10
186.20000000000002,2019,9,21,11
166.60000000000002,2019,9,21,12
215.60000000000002,2019,9,21,13
274.40000000000003,2019,9,21,14
205.8,2019,9,21,15
78.4,2019,9,21,16
0.0,2019,9,21,17
0.0,2019,9,21,18
0.0,2019,9,21,19
0.0,2019,9,21,20
0.0,2019,9,21,21
0.0,2019,9,21,22
0.0,2019,9,21,23
0.0,2019,9,22,0
0.0,2019,9,22,1
0.0,2019,9,22,2
0.0,2019,9,22,3
0.0,2019,9,22,4
0.0,2019,9,22,5
19.6,2019,9,22,6
49.0,2019,9,22,7
78.4,2019,9,22,8
107.80000000000001,2019,9,22,9
166.60000000000002,2019,9,22,10
186.20000000000002,2019,9,22,11
323.40000000000003,2019,9,22,12
333.20000000000005,2019,9,22,13
264.6,2019,9,22,14
147.0,2019,9,22,15
49.0,2019,9,22,16
0.0,2019,9,22,17
0.0,2019,9,22,18
0.0,2019,9,22,19
0.0,2019,9,22,20
0.0,2019,9,22,21
0.0,2019,9,22,22
0.0,2019,9,22,23
0.0,2019,9,23,0
0.0,2019,9,23,1
0.0,2019,9,23,2
0.0,2019,9,23,3
0.0,2019,9,23,4
19.6,2019,9,23,5
88.2,2019,9,23,6
225.4,2019,9,23,7
294.0,2019,9,23,8
382.20000000000005,2019,9,23,9
499.8,2019,9,23,10
499.8,2019,9,23,11
480.20000000000005,2019,9,23,12
382.20000000000005,2019,9,23,13
235.20000000000002,2019,9,23,14
127.4,2019,9,23,15
49.0,2019,9,23,16
0.0,2019,9,23,17
0.0,2019,9,23,18
0.0,2019,9,23,19
0.0,2019,9,23,20
0.0,2019,9,23,21
0.0,2019,9,23,22
0.0,2019,9,23,23
0.0,2019,9,24,0
0.0,2019,9,24,1
0.0,2019,9,24,2
0.0,2019,9,24,3
0.0,2019,9,24,4
9.8,2019,9,24,5
78.4,2019,9,24,6
205.8,2019,9,24,7
313.6,2019,9,24,8
421.40000000000003,2019,9,24,9
499.8,2019,9,24,10
509.6,2019,9,24,11
470.40000000000003,2019,9,24,12
362.6,2019,9,24,13
225.4,2019,9,24,14
127.4,2019,9,24,15
29.400000000000002,2019,9,24,16
0.0,2019,9,24,17
0.0,2019,9,24,18
0.0,2019,9,24,19
0.0,2019,9,24,20
0.0,2019,9,24,21
0.0,2019,9,24,22
0.0,2019,9,24,23
0.0,2019,9,25,0
0.0,2019,9,25,1
0.0,2019,9,25,2
0.0,2019,9,25,3
0.0,2019,9,25,4
9.8,2019,9,25,5
78.4,2019,9,25,6
196.0,2019,9,25,7
303.8,2019,9,25,8
421.40000000000003,2019,9,25,9
490.00000000000006,2019,9,25,10
499.8,2019,9,25,11
450.8,2019,9,25,12
352.8,2019,9,25,13
215.60000000000002,2019,9,25,14
117.60000000000001,2019,9,25,15
29.400000000000002,2019,9,25,16
0.0,2019,9,25,17
0.0,2019,9,25,18
0.0,2019,9,25,19
0.0,2019,9,25,20
0.0,2019,9,25,21
0.0,2019,9,25,22
0.0,2019,9,25,23
0.0,2019,9,26,0
0.0,2019,9,26,1
0.0,2019,9,26,2
0.0,2019,9,26,3
0.0,2019,9,26,4
9.8,2019,9,26,5
68.60000000000001,2019,9,26,6
186.20000000000002,2019,9,26,7
284.20000000000005,2019,9,26,8
401.8,2019,9,26,9
480.20000000000005,2019,9,26,10
480.20000000000005,2019,9,26,11
441.00000000000006,2019,9,26,12
343.0,2019,9,26,13
205.8,2019,9,26,14
107.80000000000001,2019,9,26,15
29.400000000000002,2019,9,26,16
0.0,2019,9,26,17
0.0,2019,9,26,18
0.0,2019,9,26,19
0.0,2019,9,26,20
0.0,2019,9,26,21
0.0,2019,9,26,22
0.0,2019,9,26,23
0.0,2019,9,27,0
0.0,2019,9,27,1
0.0,2019,9,27,2
0.0,2019,9,27,3
0.0,2019,9,27,4
9.8,2019,9,27,5
68.60000000000001,2019,9,27,6
186.20000000000002,2019,9,27,7
235.20000000000002,2019,9,27,8
313.6,2019,9,27,9
343.0,2019,9,27,10
284.20000000000005,2019,9,27,11
254.8,2019,9,27,12
166.60000000000002,2019,9,27,13
98.0,2019,9,27,14
29.400000000000002,2019,9,27,15
29.400000000000002,2019,9,27,16
0.0,2019,9,27,17
0.0,2019,9,27,18
0.0,2019,9,27,19
0.0,2019,9,27,20
0.0,2019,9,27,21
0.0,2019,9,27,22
0.0,2019,9,27,23
0.0,2019,9,28,0
0.0,2019,9,28,1
0.0,2019,9,28,2
0.0,2019,9,28,3
0.0,2019,9,28,4
0.0,2019,9,28,5
19.6,2019,9,28,6
107.80000000000001,2019,9,28,7
156.8,2019,9,28,8
176.4,2019,9,28,9
470.40000000000003,2019,9,28,10
509.6,2019,9,28,11
323.40000000000003,2019,9,28,12
294.0,2019,9,28,13
196.0,2019,9,28,14
98.0,2019,9,28,15
29.400000000000002,2019,9,28,16
0.0,2019,9,28,17
0.0,2019,9,28,18
0.0,2019,9,28,19
0.0,2019,9,28,20
0.0,2019,9,28,21
0.0,2019,9,28,22
0.0,2019,9,28,23
0.0,2019,9,29,0
0.0,2019,9,29,1
0.0,2019,9,29,2
0.0,2019,9,29,3
0.0,2019,9,29,4
0.0,2019,9,29,5
9.8,2019,9,29,6
29.400000000000002,2019,9,29,7
49.0,2019,9,29,8
88.2,2019,9,29,9
98.0,2019,9,29,10
78.4,2019,9,29,11
88.2,2019,9,29,12
88.2,2019,9,29,13
49.0,2019,9,29,14
19.6,2019,9,29,15
9.8,2019,9,29,16
0.0,2019,9,29,17
0.0,2019,9,29,18
0.0,2019,9,29,19
0.0,2019,9,29,20
0.0,2019,9,29,21
0.0,2019,9,29,22
0.0,2019,9,29,23
0.0,2019,9,30,0
0.0,2019,9,30,1
0.0,2019,9,30,2
0.0,2019,9,30,3
0.0,2019,9,30,4
0.0,2019,9,30,5
19.6,2019,9,30,6
58.800000000000004,2019,9,30,7
127.4,2019,9,30,8
362.6,2019,9,30,9
431.20000000000005,2019,9,30,10
264.6,2019,9,30,11
196.0,2019,9,30,12
254.8,2019,9,30,13
205.8,2019,9,30,14
88.2,2019,9,30,15
19.6,2019,9,30,16
0.0,2019,9,30,17
0.0,2019,9,30,18
0.0,2019,9,30,19
0.0,2019,9,30,20
0.0,2019,9,30,21
0.0,2019,9,30,22
0.0,2019,9,30,23
0.0,2019,10,1,0
0.0,2019,10,1,1
0.0,2019,10,1,2
0.0,2019,10,1,3
0.0,2019,10,1,4
0.0,2019,10,1,5
29.400000000000002,2019,10,1,6
117.60000000000001,2019,10,1,7
245.00000000000003,2019,10,1,8
441.00000000000006,2019,10,1,9
313.6,2019,10,1,10
166.60000000000002,2019,10,1,11
117.60000000000001,2019,10,1,12
39.2,2019,10,1,13
29.400000000000002,2019,10,1,14
19.6,2019,10,1,15
0.0,2019,10,1,16
0.0,2019,10,1,17
0.0,2019,10,1,18
0.0,2019,10,1,19
0.0,2019,10,1,20
0.0,2019,10,1,21
0.0,2019,10,1,22
0.0,2019,10,1,23
0.0,2019,10,2,0
0.0,2019,10,2,1
0.0,2019,10,2,2
0.0,2019,10,2,3
0.0,2019,10,2,4
0.0,2019,10,2,5
29.400000000000002,2019,10,2,6
166.60000000000002,2019,10,2,7
196.0,2019,10,2,8
264.6,2019,10,2,9
245.00000000000003,2019,10,2,10
294.0,2019,10,2,11
284.20000000000005,2019,10,2,12
205.8,2019,10,2,13
117.60000000000001,2019,10,2,14
49.0,2019,10,2,15
0.0,2019,10,2,16
0.0,2019,10,2,17
0.0,2019,10,2,18
0.0,2019,10,2,19
0.0,2019,10,2,20
0.0,2019,10,2,21
0.0,2019,10,2,22
0.0,2019,10,2,23
0.0,2019,10,3,0
0.0,2019,10,3,1
0.0,2019,10,3,2
0.0,2019,10,3,3
0.0,2019,10,3,4
0.0,2019,10,3,5
9.8,2019,10,3,6
68.60000000000001,2019,10,3,7
117.60000000000001,2019,10,3,8
98.0,2019,10,3,9
215.60000000000002,2019,10,3,10
274.40000000000003,2019,10,3,11
294.0,2019,10,3,12
215.60000000000002,2019,10,3,13
225.4,2019,10,3,14
98.0,2019,10,3,15
19.6,2019,10,3,16
0.0,2019,10,3,17
0.0,2019,10,3,18
0.0,2019,10,3,19
0.0,2019,10,3,20
0.0,2019,10,3,21
0.0,2019,10,3,22
0.0,2019,10,3,23
0.0,2019,10,4,0
0.0,2019,10,4,1
0.0,2019,10,4,2
0.0,2019,10,4,3
0.0,2019,10,4,4
0.0,2019,10,4,5
39.2,2019,10,4,6
68.60000000000001,2019,10,4,7
137.20000000000002,2019,10,4,8
245.00000000000003,2019,10,4,9
333.20000000000005,2019,10,4,10
441.00000000000006,2019,10,4,11
382.20000000000005,2019,10,4,12
274.40000000000003,2019,10,4,13
156.8,2019,10,4,14
68.60000000000001,2019,10,4,15
9.8,2019,10,4,16
0.0,2019,10,4,17
0.0,2019,10,4,18
0.0,2019,10,4,19
0.0,2019,10,4,20
0.0,2019,10,4,21
0.0,2019,10,4,22
0.0,2019,10,4,23
0.0,2019,10,5,0
0.0,2019,10,5,1
0.0,2019,10,5,2
0.0,2019,10,5,3
0.0,2019,10,5,4
0.0,2019,10,5,5
29.400000000000002,2019,10,5,6
117.60000000000001,2019,10,5,7
215.60000000000002,2019,10,5,8
333.20000000000005,2019,10,5,9
421.40000000000003,2019,10,5,10
431.20000000000005,2019,10,5,11
372.40000000000003,2019,10,5,12
264.6,2019,10,5,13
156.8,2019,10,5,14
58.800000000000004,2019,10,5,15
9.8,2019,10,5,16
0.0,2019,10,5,17
0.0,2019,10,5,18
0.0,2019,10,5,19
0.0,2019,10,5,20
0.0,2019,10,5,21
0.0,2019,10,5,22
0.0,2019,10,5,23
0.0,2019,10,6,0
0.0,2019,10,6,1
0.0,2019,10,6,2
0.0,2019,10,6,3
0.0,2019,10,6,4
0.0,2019,10,6,5
29.400000000000002,2019,10,6,6
117.60000000000001,2019,10,6,7
225.4,2019,10,6,8
323.40000000000003,2019,10,6,9
382.20000000000005,2019,10,6,10
372.40000000000003,2019,10,6,11
401.8,2019,10,6,12
323.40000000000003,2019,10,6,13
137.20000000000002,2019,10,6,14
49.0,2019,10,6,15
9.8,2019,10,6,16
0.0,2019,10,6,17
0.0,2019,10,6,18
0.0,2019,10,6,19
0.0,2019,10,6,20
0.0,2019,10,6,21
0.0,2019,10,6,22
0.0,2019,10,6,23
0.0,2019,10,7,0
0.0,2019,10,7,1
0.0,2019,10,7,2
0.0,2019,10,7,3
0.0,2019,10,7,4
0.0,2019,10,7,5
29.400000000000002,2019,10,7,6
88.2,2019,10,7,7
166.60000000000002,2019,10,7,8
323.40000000000003,2019,10,7,9
392.0,2019,10,7,10
441.00000000000006,2019,10,7,11
352.8,2019,10,7,12
245.00000000000003,2019,10,7,13
107.80000000000001,2019,10,7,14
49.0,2019,10,7,15
9.8,2019,10,7,16
0.0,2019,10,7,17
0.0,2019,10,7,18
0.0,2019,10,7,19
0.0,2019,10,7,20
0.0,2019,10,7,21
0.0,2019,10,7,22
0.0,2019,10,7,23
0.0,2019,10,8,0
0.0,2019,10,8,1
0.0,2019,10,8,2
0.0,2019,10,8,3
0.0,2019,10,8,4
0.0,2019,10,8,5
29.400000000000002,2019,10,8,6
137.20000000000002,2019,10,8,7
225.4,2019,10,8,8
254.8,2019,10,8,9
372.40000000000003,2019,10,8,10
323.40000000000003,2019,10,8,11
196.0,2019,10,8,12
117.60000000000001,2019,10,8,13
127.4,2019,10,8,14
29.400000000000002,2019,10,8,15
0.0,2019,10,8,16
0.0,2019,10,8,17
0.0,2019,10,8,18
0.0,2019,10,8,19
0.0,2019,10,8,20
0.0,2019,10,8,21
0.0,2019,10,8,22
0.0,2019,10,8,23
0.0,2019,10,9,0
0.0,2019,10,9,1
0.0,2019,10,9,2
0.0,2019,10,9,3
0.0,2019,10,9,4
0.0,2019,10,9,5
19.6,2019,10,9,6
107.80000000000001,2019,10,9,7
196.0,2019,10,9,8
284.20000000000005,2019,10,9,9
372.40000000000003,2019,10,9,10
372.40000000000003,2019,10,9,11
323.40000000000003,2019,10,9,12
215.60000000000002,2019,10,9,13
117.60000000000001,2019,10,9,14
39.2,2019,10,9,15
0.0,2019,10,9,16
0.0,2019,10,9,17
0.0,2019,10,9,18
0.0,2019,10,9,19
0.0,2019,10,9,20
0.0,2019,10,9,21
0.0,2019,10,9,22
0.0,2019,10,9,23
0.0,2019,10,10,0
0.0,2019,10,10,1
0.0,2019,10,10,2
0.0,2019,10,10,3
0.0,2019,10,10,4
0.0,2019,10,10,5
19.6,2019,10,10,6
88.2,2019,10,10,7
186.20000000000002,2019,10,10,8
264.6,2019,10,10,9
352.8,2019,10,10,10
352.8,2019,10,10,11
294.0,2019,10,10,12
205.8,2019,10,10,13
107.80000000000001,2019,10,10,14
29.400000000000002,2019,10,10,15
0.0,2019,10,10,16
0.0,2019,10,10,17
0.0,2019,10,10,18
0.0,2019,10,10,19
0.0,2019,10,10,20
0.0,2019,10,10,21
0.0,2019,10,10,22
0.0,2019,10,10,23
0.0,2019,10,11,0
0.0,2019,10,11,1
0.0,2019,10,11,2
0.0,2019,10,11,3
0.0,2019,10,11,4
0.0,2019,10,11,5
9.8,2019,10,11,6
58.800000000000004,2019,10,11,7
117.60000000000001,2019,10,11,8
215.60000000000002,2019,10,11,9
215.60000000000002,2019,10,11,10
352.8,2019,10,11,11
294.0,2019,10,11,12
186.20000000000002,2019,10,11,13
117.60000000000001,2019,10,11,14
29.400000000000002,2019,10,11,15
0.0,2019,10,11,16
0.0,2019,10,11,17
0.0,2019,10,11,18
0.0,2019,10,11,19
0.0,2019,10,11,20
0.0,2019,10,11,21
0.0,2019,10,11,22
0.0,2019,10,11,23
0.0,2019,10,12,0
0.0,2019,10,12,1
0.0,2019,10,12,2
0.0,2019,10,12,3
0.0,2019,10,12,4
0.0,2019,10,12,5
0.0,2019,10,12,6
29.400000000000002,2019,10,12,7
88.2,2019,10,12,8
78.4,2019,10,12,9
88.2,2019,10,12,10
107.80000000000001,2019,10,12,11
98.0,2019,10,12,12
88.2,2019,10,12,13
49.0,2019,10,12,14
19.6,2019,10,12,15
0.0,2019,10,12,16
0.0,2019,10,12,17
0.0,2019,10,12,18
0.0,2019,10,12,19
0.0,2019,10,12,20
0.0,2019,10,12,21
0.0,2019,10,12,22
0.0,2019,10,12,23
0.0,2019,10,13,0
0.0,2019,10,13,1
0.0,2019,10,13,2
0.0,2019,10,13,3
0.0,2019,10,13,4
0.0,2019,10,13,5
19.6,2019,10,13,6
107.80000000000001,2019,10,13,7
127.4,2019,10,13,8
196.0,2019,10,13,9
254.8,2019,10,13,10
284.20000000000005,2019,10,13,11
205.8,2019,10,13,12
186.20000000000002,2019,10,13,13
127.4,2019,10,13,14
29.400000000000002,2019,10,13,15
0.0,2019,10,13,16
0.0,2019,10,13,17
0.0,2019,10,13,18
0.0,2019,10,13,19
0.0,2019,10,13,20
0.0,2019,10,13,21
0.0,2019,10,13,22
0.0,2019,10,13,23
0.0,2019,10,14,0
0.0,2019,10,14,1
0.0,2019,10,14,2
0.0,2019,10,14,3
0.0,2019,10,14,4
0.0,2019,10,14,5
9.8,2019,10,14,6
58.800000000000004,2019,10,14,7
147.0,2019,10,14,8
245.00000000000003,2019,10,14,9
323.40000000000003,2019,10,14,10
323.40000000000003,2019,10,14,11
264.6,2019,10,14,12
176.4,2019,10,14,13
88.2,2019,10,14,14
29.400000000000002,2019,10,14,15
0.0,2019,10,14,16
0.0,2019,10,14,17
0.0,2019,10,14,18
0.0,2019,10,14,19
0.0,2019,10,14,20
0.0,2019,10,14,21
0.0,2019,10,14,22
0.0,2019,10,14,23
0.0,2019,10,15,0
0.0,2019,10,15,1
0.0,2019,10,15,2
0.0,2019,10,15,3
0.0,2019,10,15,4
0.0,2019,10,15,5
9.8,2019,10,15,6
49.0,2019,10,15,7
137.20000000000002,2019,10,15,8
225.4,2019,10,15,9
284.20000000000005,2019,10,15,10
264.6,2019,10,15,11
235.20000000000002,2019,10,15,12
156.8,2019,10,15,13
88.2,2019,10,15,14
29.400000000000002,2019,10,15,15
0.0,2019,10,15,16
0.0,2019,10,15,17
0.0,2019,10,15,18
0.0,2019,10,15,19
0.0,2019,10,15,20
0.0,2019,10,15,21
0.0,2019,10,15,22
0.0,2019,10,15,23
0.0,2019,10,16,0
0.0,2019,10,16,1
0.0,2019,10,16,2
0.0,2019,10,16,3
0.0,2019,10,16,4
0.0,2019,10,16,5
9.8,2019,10,16,6
58.800000000000004,2019,10,16,7
117.60000000000001,2019,10,16,8
196.0,2019,10,16,9
166.60000000000002,2019,10,16,10
